TransactionId,Region,Category,SalesRep,Quantity,Revenue,Cost,Status,TransactionDate
48801,Europe,Home Appliances,Fiona Gallagher,57,4692.24,2134.16,Pending,2025-08-25
48802,Latin America,Office Supplies,George Clark,82,8887.98,5331.73,Completed,2025-04-27
48803,North America,Furniture,Charlie Brown,10,1087,718.94,Processing,2025-01-17
48804,North America,Furniture,Charlie Brown,45,5691.15,3120.32,Shipped,2025-07-11
48805,Europe,Apparel,Alice Johnson,21,441.63,262.11,Completed,2025-08-13
48806,Asia-Pacific,Apparel,Charlie Brown,60,9547.8,5909.85,Processing,2025-07-09
48807,Europe,Home Appliances,Fiona Gallagher,42,5136.6,3260.22,Pending,2025-09-14
48808,Asia-Pacific,Home Appliances,George Clark,63,4152.33,1955.84,Pending,2025-02-16
48809,Latin America,Home Appliances,Alice Johnson,94,9494,4274.4,Pending,2025-02-11
48810,Europe,Apparel,Evan Wright,23,4146.67,2134.12,Processing,2025-02-17
48811,Asia-Pacific,Electronics,Charlie Brown,47,4418.94,2586.65,Processing,2025-01-22
48812,Europe,Office Supplies,Alice Johnson,48,5407.68,2615.34,Completed,2025-09-19
48813,North America,Home Appliances,Alice Johnson,30,2276.7,1101.74,Pending,2025-06-05
48814,Latin America,Home Appliances,Evan Wright,5,609.25,371.88,Completed,2025-06-25
48815,Europe,Furniture,Diana Prince,77,15270.64,9273.62,Processing,2025-06-19
48816,Europe,Furniture,Bob Smith,51,5140.29,2476.62,Completed,2025-01-03
48817,Asia-Pacific,Electronics,George Clark,43,669.08,337.9,Completed,2025-08-04
48818,North America,Furniture,Charlie Brown,43,8873.48,5250.02,Pending,2025-10-13
48819,North America,Office Supplies,Bob Smith,76,13013.48,7874.24,Completed,2025-09-08
48820,North America,Apparel,Charlie Brown,4,833,463.95,Completed,2025-01-10
48821,North America,Furniture,George Clark,51,1836,1188.41,Pending,2025-06-06
48822,Europe,Home Appliances,Fiona Gallagher,55,7669.75,5268.56,Completed,2025-10-17
48823,Latin America,Office Supplies,Charlie Brown,41,6241.43,3962.08,Completed,2025-03-25
48824,Asia-Pacific,Home Appliances,Bob Smith,5,468.45,281.56,Pending,2025-06-18
48825,Asia-Pacific,Apparel,George Clark,30,2206.2,1310.79,Completed,2025-04-23
48826,Europe,Home Appliances,Bob Smith,27,1226.07,654.99,Shipped,2025-06-15
48827,Latin America,Home Appliances,Fiona Gallagher,71,5322.87,2659.87,Completed,2025-01-15
48828,Latin America,Home Appliances,George Clark,60,1214.4,837.55,Pending,2025-04-03
48829,Asia-Pacific,Apparel,Bob Smith,53,1787.69,1190.09,Completed,2025-03-11
48830,Asia-Pacific,Home Appliances,Evan Wright,8,925.44,618.6,Completed,2025-08-17
48831,Latin America,Furniture,Alice Johnson,91,5775.77,3711.23,Processing,2025-08-12
48832,Latin America,Electronics,Bob Smith,81,15988.59,7442.31,Completed,2025-08-21
48833,Europe,Home Appliances,Charlie Brown,34,3662.48,2475.45,Processing,2025-06-03
48834,Latin America,Apparel,Fiona Gallagher,51,10360.14,5780.27,Pending,2025-02-26
48835,North America,Electronics,Fiona Gallagher,35,6629.35,4087.34,Shipped,2025-11-04
48836,North America,Office Supplies,Alice Johnson,7,698.95,442.22,Shipped,2025-07-23
48837,North America,Electronics,Alice Johnson,74,7369.66,3572.23,Processing,2025-11-24
48838,Asia-Pacific,Office Supplies,Evan Wright,74,11636.5,8012.04,Pending,2025-01-17
48839,Latin America,Furniture,Diana Prince,5,499.05,265.06,Processing,2025-08-27
48840,Latin America,Electronics,Fiona Gallagher,64,12961.28,6192.58,Pending,2025-03-27
48841,Latin America,Furniture,Charlie Brown,83,8128.19,3677.24,Pending,2025-01-10
48842,Asia-Pacific,Home Appliances,Fiona Gallagher,81,1487.16,969.98,Pending,2025-09-07
48843,Europe,Apparel,Alice Johnson,29,581.45,328.28,Processing,2025-02-24
48844,North America,Furniture,George Clark,16,1833.76,1166.24,Processing,2025-01-18
48845,Europe,Office Supplies,Diana Prince,53,11386.52,5380.58,Completed,2025-09-22
48846,North America,Office Supplies,Bob Smith,58,10482.92,6556.42,Processing,2025-09-17
48847,Latin America,Furniture,Alice Johnson,97,14235.72,8377.47,Pending,2025-10-23
48848,Europe,Home Appliances,Fiona Gallagher,68,11390,6148.11,Pending,2025-06-09
48849,Asia-Pacific,Furniture,Alice Johnson,54,6238.62,3159.49,Completed,2025-04-18
48850,Asia-Pacific,Office Supplies,Evan Wright,96,8956.8,6051.9,Completed,2025-10-22
48851,Asia-Pacific,Electronics,Diana Prince,52,7600.84,3755.7,Shipped,2025-08-25
48852,North America,Home Appliances,Fiona Gallagher,35,1150.8,664.05,Pending,2025-11-14
48853,Europe,Apparel,Fiona Gallagher,5,766.5,348.9,Processing,2025-11-12
48854,North America,Furniture,George Clark,39,6977.49,4841,Pending,2025-09-12
48855,Latin America,Home Appliances,Fiona Gallagher,91,16785.86,9999.41,Pending,2025-03-11
48856,Latin America,Electronics,Alice Johnson,60,12887.4,8696.97,Processing,2025-05-02
48857,North America,Home Appliances,Alice Johnson,82,10579.64,5335.9,Shipped,2025-01-12
48858,North America,Apparel,Diana Prince,52,6436.56,3941.33,Completed,2025-08-02
48859,Asia-Pacific,Electronics,George Clark,2,373.5,196.29,Shipped,2025-03-23
48860,Europe,Apparel,Evan Wright,47,9675.42,6158.46,Shipped,2025-11-23
48861,Europe,Home Appliances,Alice Johnson,25,4921,2748.37,Completed,2025-07-14
48862,Latin America,Apparel,Evan Wright,91,17681.3,12063.9,Processing,2025-02-12
48863,North America,Electronics,George Clark,52,6861.4,4358.49,Completed,2025-10-11
48864,Asia-Pacific,Electronics,Bob Smith,29,3939.94,2458.7,Processing,2025-03-20
48865,Latin America,Office Supplies,Fiona Gallagher,44,4609.88,2471.72,Shipped,2025-05-14
48866,North America,Home Appliances,Evan Wright,97,7342.9,4272.15,Shipped,2025-07-20
48867,Latin America,Furniture,Diana Prince,45,4155.3,2410.15,Pending,2025-08-13
48868,Europe,Furniture,Diana Prince,84,12962.04,6364.51,Shipped,2025-11-17
48869,Asia-Pacific,Furniture,Fiona Gallagher,80,2912,1384.81,Pending,2025-06-02
48870,Asia-Pacific,Home Appliances,Alice Johnson,3,486.39,326.07,Shipped,2025-09-25
48871,Europe,Office Supplies,Alice Johnson,45,7347.6,5124.88,Pending,2025-01-03
48872,North America,Furniture,George Clark,62,1446.46,898.42,Completed,2025-10-09
48873,Latin America,Office Supplies,Diana Prince,39,7867.08,4201.05,Pending,2025-10-21
48874,Europe,Office Supplies,Charlie Brown,12,316.56,203.57,Processing,2025-10-12
48875,Asia-Pacific,Furniture,Fiona Gallagher,50,8424,3836.45,Completed,2025-01-08
48876,North America,Apparel,Charlie Brown,22,1078,595.49,Completed,2025-10-10
48877,Europe,Home Appliances,Alice Johnson,4,552.2,385.31,Completed,2025-08-17
48878,Latin America,Furniture,Alice Johnson,24,3906.24,2353.13,Shipped,2025-02-15
48879,Asia-Pacific,Home Appliances,George Clark,32,2421.76,1483.45,Processing,2025-03-05
48880,Europe,Furniture,Bob Smith,32,1828.16,1136.82,Completed,2025-04-26
48881,Europe,Furniture,Bob Smith,2,364.86,177.41,Completed,2025-03-22
48882,North America,Electronics,Diana Prince,48,1204.8,729.75,Processing,2025-10-26
48883,Europe,Apparel,Evan Wright,52,8862.36,5007.51,Shipped,2025-07-12
48884,Europe,Apparel,George Clark,23,4475.34,2908.98,Shipped,2025-04-22
48885,Europe,Furniture,George Clark,58,1736.52,1000.59,Completed,2025-06-03
48886,Asia-Pacific,Home Appliances,Fiona Gallagher,52,5575.44,2894.48,Completed,2025-03-17
48887,Europe,Office Supplies,Fiona Gallagher,70,7242.2,4001.11,Pending,2025-08-17
48888,Latin America,Furniture,George Clark,79,4171.2,2127.47,Processing,2025-04-13
48889,Latin America,Furniture,Alice Johnson,31,678.59,423.12,Processing,2025-09-21
48890,Asia-Pacific,Furniture,Alice Johnson,63,13402.62,6955.79,Processing,2025-06-22
48891,Latin America,Apparel,Evan Wright,67,12492.15,7077.53,Processing,2025-08-06
48892,North America,Electronics,Alice Johnson,90,4321.8,3016.06,Processing,2025-04-24
48893,Europe,Apparel,Bob Smith,80,16411.2,10248.46,Shipped,2025-09-12
48894,Europe,Furniture,Evan Wright,27,2075.76,1143.59,Shipped,2025-03-16
48895,Latin America,Office Supplies,Evan Wright,8,1133.68,742.38,Pending,2025-07-16
48896,Asia-Pacific,Electronics,Charlie Brown,51,4101.42,1973.32,Shipped,2025-09-20
48897,Asia-Pacific,Electronics,George Clark,81,16327.98,9057.39,Processing,2025-11-10
48898,Asia-Pacific,Electronics,George Clark,17,2420.29,1444.24,Processing,2025-03-23
48899,North America,Furniture,Evan Wright,98,6306.3,3412.82,Processing,2025-11-18
48900,North America,Office Supplies,Fiona Gallagher,83,9185.61,5504.89,Pending,2025-10-03
48901,Asia-Pacific,Electronics,Evan Wright,86,3045.26,1589.52,Shipped,2025-03-11
48902,Asia-Pacific,Home Appliances,George Clark,37,2793.87,1599,Processing,2025-11-16
48903,North America,Electronics,Bob Smith,38,6865.08,3606.27,Processing,2025-04-13
48904,Asia-Pacific,Furniture,Charlie Brown,13,1088.1,635.25,Pending,2025-11-05
48905,North America,Furniture,Charlie Brown,28,4574.08,3050.43,Processing,2025-08-01
48906,Asia-Pacific,Furniture,Bob Smith,82,15537.36,10441.3,Processing,2025-07-22
48907,Latin America,Home Appliances,Evan Wright,47,5470.8,3358.63,Shipped,2025-09-27
48908,North America,Furniture,Fiona Gallagher,21,1959.09,946.67,Processing,2025-04-16
48909,Europe,Office Supplies,Fiona Gallagher,85,13215.8,8666.33,Pending,2025-07-01
48910,Europe,Electronics,Diana Prince,53,6664.22,3902.82,Pending,2025-07-03
48911,Asia-Pacific,Furniture,George Clark,93,11136.75,7135.67,Shipped,2025-10-11
48912,North America,Electronics,Alice Johnson,38,4568.36,2406.57,Shipped,2025-08-04
48913,North America,Office Supplies,Alice Johnson,99,18380.34,10463.56,Shipped,2025-05-20
48914,Asia-Pacific,Office Supplies,Fiona Gallagher,6,794.52,417.48,Pending,2025-07-25
48915,Asia-Pacific,Office Supplies,Diana Prince,68,1302.2,686.78,Completed,2025-08-15
48916,Latin America,Office Supplies,Evan Wright,17,3276.92,1813.14,Shipped,2025-06-04
48917,North America,Office Supplies,Charlie Brown,36,4568.76,2958.84,Completed,2025-03-08
48918,Asia-Pacific,Home Appliances,Alice Johnson,47,7725.39,4646.58,Processing,2025-08-06
48919,Asia-Pacific,Home Appliances,Fiona Gallagher,65,5148.65,2739.05,Completed,2025-07-24
48920,North America,Apparel,Charlie Brown,88,11477.84,6458.63,Shipped,2025-03-03
48921,Asia-Pacific,Office Supplies,Alice Johnson,43,4527.47,2884.59,Shipped,2025-08-23
48922,Europe,Furniture,Alice Johnson,31,3529.97,2178.59,Shipped,2025-09-18
48923,Europe,Electronics,George Clark,75,12912,8063.67,Completed,2025-08-17
48924,Latin America,Apparel,George Clark,9,539.28,330.68,Pending,2025-01-04
48925,North America,Apparel,Charlie Brown,27,5732.64,3293.08,Pending,2025-10-06
48926,Latin America,Electronics,Charlie Brown,20,751.6,515.53,Shipped,2025-02-06
48927,North America,Office Supplies,Fiona Gallagher,25,3990.25,2640.55,Pending,2025-10-25
48928,Latin America,Electronics,Charlie Brown,25,1583.25,864.09,Shipped,2025-06-03
48929,North America,Home Appliances,Fiona Gallagher,56,11089.12,6618.4,Shipped,2025-10-14
48930,Europe,Home Appliances,Evan Wright,51,10640.13,4848.38,Shipped,2025-05-16
48931,Europe,Home Appliances,Diana Prince,50,4671,2212.5,Processing,2025-07-22
48932,Latin America,Electronics,George Clark,52,7898.28,3620.3,Completed,2025-09-04
48933,Europe,Furniture,George Clark,69,6101.67,3070.64,Shipped,2025-07-25
48934,Europe,Electronics,Diana Prince,79,13900.84,8513.17,Pending,2025-01-17
48935,Asia-Pacific,Office Supplies,Diana Prince,80,16044.8,7718.09,Pending,2025-08-24
48936,Asia-Pacific,Furniture,Diana Prince,81,13801.59,9091.45,Shipped,2025-07-04
48937,Asia-Pacific,Office Supplies,Bob Smith,49,10040.59,5761.42,Completed,2025-09-17
48938,Europe,Office Supplies,Bob Smith,42,4279.8,1986.38,Completed,2025-05-06
48939,Asia-Pacific,Electronics,Diana Prince,77,1355.2,777.13,Shipped,2025-08-09
48940,Europe,Office Supplies,Bob Smith,48,2576.64,1599.61,Shipped,2025-11-19
48941,Europe,Office Supplies,Alice Johnson,89,1598.44,841.3,Processing,2025-10-03
48942,Asia-Pacific,Office Supplies,Fiona Gallagher,84,8149.68,4800.55,Completed,2025-02-16
48943,Asia-Pacific,Apparel,Evan Wright,59,10756.88,6503.3,Completed,2025-01-11
48944,Europe,Office Supplies,Alice Johnson,46,4830,3083.01,Completed,2025-07-24
48945,North America,Electronics,Alice Johnson,68,13355.88,9117.21,Processing,2025-10-07
48946,Asia-Pacific,Office Supplies,Diana Prince,20,1509,915.97,Shipped,2025-01-08
48947,North America,Furniture,George Clark,91,16596.58,10129.63,Completed,2025-10-10
48948,Latin America,Apparel,George Clark,27,1587.87,932.86,Pending,2025-04-02
48949,Europe,Electronics,Alice Johnson,25,4170.75,2511.02,Processing,2025-01-18
48950,Latin America,Apparel,Charlie Brown,39,3538.08,1746.45,Shipped,2025-08-10
48951,Latin America,Electronics,Bob Smith,86,15019.9,8803.07,Pending,2025-11-05
48952,Europe,Electronics,Bob Smith,24,4384.32,2240.54,Pending,2025-03-27
48953,Europe,Furniture,Alice Johnson,58,10408.1,5201.98,Completed,2025-10-07
48954,North America,Electronics,Bob Smith,18,2312.82,1532.31,Processing,2025-08-10
48955,Latin America,Electronics,Bob Smith,18,1323.54,785.6,Completed,2025-04-25
48956,Europe,Office Supplies,Charlie Brown,56,2896.32,1591.55,Pending,2025-11-11
48957,Europe,Apparel,Charlie Brown,11,217.8,128.12,Pending,2025-06-22
48958,Latin America,Apparel,George Clark,50,6686.5,3817.83,Processing,2025-05-03
48959,Asia-Pacific,Electronics,Bob Smith,62,3884.3,2630.2,Processing,2025-08-11
48960,Latin America,Office Supplies,Evan Wright,19,1288.01,642.26,Completed,2025-06-26
48961,Latin America,Office Supplies,Alice Johnson,66,10138.26,5831.65,Completed,2025-08-18
48962,Latin America,Home Appliances,George Clark,98,4717.72,2235.11,Shipped,2025-08-24
48963,North America,Apparel,Alice Johnson,48,4527.84,2759.31,Completed,2025-08-25
48964,North America,Home Appliances,Diana Prince,39,715.65,439.89,Processing,2025-07-26
48965,North America,Office Supplies,Charlie Brown,21,4410.63,2621.87,Pending,2025-11-22
48966,Europe,Electronics,Evan Wright,97,11760.28,6447.39,Pending,2025-11-23
48967,Latin America,Apparel,George Clark,57,11783.04,7663.89,Processing,2025-04-22
48968,North America,Electronics,Diana Prince,15,1503.3,761.41,Shipped,2025-01-04
48969,Europe,Apparel,Diana Prince,61,6867.99,4112.18,Completed,2025-03-18
48970,Europe,Apparel,George Clark,34,3326.22,1652.75,Shipped,2025-09-22
48971,Latin America,Office Supplies,George Clark,65,12648.35,6271.96,Pending,2025-05-22
48972,Europe,Office Supplies,George Clark,21,4353.3,2401.38,Completed,2025-10-06
48973,Europe,Apparel,Alice Johnson,2,179.44,94.06,Pending,2025-06-16
48974,Latin America,Electronics,Fiona Gallagher,74,6042.1,3643.65,Completed,2025-03-15
48975,North America,Electronics,Alice Johnson,93,5049.9,3127.58,Processing,2025-04-19
48976,Latin America,Electronics,Diana Prince,56,5765.76,2892.71,Shipped,2025-09-03
48977,Asia-Pacific,Office Supplies,Diana Prince,13,540.41,288.89,Processing,2025-03-06
48978,Latin America,Electronics,Fiona Gallagher,57,11658.78,6440,Processing,2025-03-23
48979,North America,Home Appliances,Fiona Gallagher,81,12610.08,7796.71,Shipped,2025-06-12
48980,North America,Electronics,Evan Wright,90,18317.7,9409.69,Pending,2025-11-22
48981,North America,Office Supplies,George Clark,21,3093.09,2151.97,Shipped,2025-08-04
48982,Latin America,Electronics,Diana Prince,51,4050.93,2440.66,Processing,2025-02-27
48983,Europe,Apparel,Evan Wright,90,11982.6,7495.6,Processing,2025-04-08
48984,Asia-Pacific,Office Supplies,Bob Smith,31,4461.52,2183.77,Shipped,2025-04-18
48985,Latin America,Electronics,Evan Wright,95,3399.1,2005.73,Completed,2025-09-10
48986,Latin America,Office Supplies,Diana Prince,79,13704.13,9507.27,Pending,2025-11-05
48987,North America,Furniture,Evan Wright,28,5401.2,2962.12,Pending,2025-05-04
48988,Latin America,Electronics,George Clark,44,2434.96,1506.99,Shipped,2025-09-27
48989,Europe,Electronics,Fiona Gallagher,19,968.05,497.63,Processing,2025-09-25
48990,Latin America,Furniture,Fiona Gallagher,83,6723.83,3802.95,Pending,2025-01-26
48991,Latin America,Office Supplies,Fiona Gallagher,75,9243,6387.11,Processing,2025-08-17
48992,Europe,Electronics,George Clark,64,1776.64,1157.39,Pending,2025-07-23
48993,Europe,Office Supplies,Bob Smith,10,1119.4,782.17,Processing,2025-07-05
48994,Europe,Furniture,Charlie Brown,41,3942.56,2031.45,Processing,2025-08-06
48995,North America,Apparel,Charlie Brown,59,6714.79,4003.2,Pending,2025-09-21
48996,Latin America,Office Supplies,Evan Wright,67,3727.21,2126.41,Processing,2025-01-13
48997,Latin America,Office Supplies,Charlie Brown,74,3001.44,1638.14,Pending,2025-07-08
48998,Europe,Home Appliances,Evan Wright,4,806.12,536.47,Processing,2025-08-01
48999,Europe,Electronics,George Clark,91,6650.28,4214.52,Processing,2025-01-04
49000,Asia-Pacific,Apparel,Fiona Gallagher,8,656.56,450.8,Completed,2025-06-07
49001,Latin America,Apparel,George Clark,87,18577.98,9282.53,Pending,2025-04-25
49002,North America,Furniture,Diana Prince,85,1374.45,677.59,Processing,2025-01-26
49003,Europe,Electronics,Diana Prince,63,9165.24,6384.11,Completed,2025-10-26
49004,Asia-Pacific,Furniture,Fiona Gallagher,64,7761.92,4819.89,Pending,2025-01-25
49005,North America,Furniture,Bob Smith,49,6933.99,3758.46,Shipped,2025-07-21
49006,Asia-Pacific,Home Appliances,Fiona Gallagher,92,2463.76,1350.44,Processing,2025-06-12
49007,Asia-Pacific,Apparel,Bob Smith,27,604.53,278.37,Completed,2025-07-03
49008,North America,Home Appliances,Evan Wright,99,16640.91,7962.54,Shipped,2025-01-22
49009,Asia-Pacific,Office Supplies,Evan Wright,76,1359.64,912.06,Shipped,2025-04-26
49010,North America,Home Appliances,Charlie Brown,90,4477.5,2131.38,Shipped,2025-11-12
49011,Asia-Pacific,Home Appliances,George Clark,94,17668.24,10402.02,Completed,2025-03-22
49012,North America,Apparel,George Clark,60,11925,6113.09,Completed,2025-08-27
49013,Latin America,Apparel,George Clark,33,6947.49,3257.3,Completed,2025-10-21
49014,Latin America,Furniture,George Clark,81,1422.36,754.44,Processing,2025-05-02
49015,Latin America,Office Supplies,Diana Prince,36,4207.68,2133.73,Processing,2025-09-14
49016,North America,Electronics,Bob Smith,50,2646.5,1329.01,Pending,2025-03-06
49017,Asia-Pacific,Apparel,Evan Wright,15,380.55,181.07,Shipped,2025-09-25
49018,Latin America,Office Supplies,George Clark,71,4345.2,2910.8,Shipped,2025-05-07
49019,Europe,Electronics,Diana Prince,90,10845.9,6140.97,Pending,2025-11-21
49020,Asia-Pacific,Office Supplies,Fiona Gallagher,30,3744.3,2457.29,Processing,2025-09-21
49021,Europe,Home Appliances,Charlie Brown,62,8277.62,4987.75,Processing,2025-05-06
49022,Asia-Pacific,Furniture,Charlie Brown,49,1913.45,1308.41,Completed,2025-09-04
49023,Latin America,Furniture,Evan Wright,50,2304,1197.67,Completed,2025-07-10
49024,North America,Electronics,Bob Smith,5,1034.35,588.09,Pending,2025-06-13
49025,Latin America,Home Appliances,Diana Prince,75,9147,4816.2,Shipped,2025-11-22
49026,Europe,Office Supplies,George Clark,80,9212,5083.01,Processing,2025-01-15
49027,North America,Furniture,Charlie Brown,23,412.39,211.34,Completed,2025-07-07
49028,Latin America,Electronics,Bob Smith,56,966.56,590.82,Pending,2025-11-25
49029,Asia-Pacific,Home Appliances,Diana Prince,80,10448,5683.18,Completed,2025-11-04
49030,Europe,Furniture,Charlie Brown,2,417.96,230.9,Shipped,2025-05-06
49031,North America,Apparel,Evan Wright,59,3105.17,1620.3,Pending,2025-04-22
49032,Asia-Pacific,Home Appliances,George Clark,9,1600.2,961.78,Shipped,2025-09-05
49033,North America,Home Appliances,Diana Prince,77,5977.51,4006.85,Shipped,2025-10-08
49034,Latin America,Electronics,Alice Johnson,4,164.44,107.96,Completed,2025-07-06
49035,North America,Electronics,Charlie Brown,88,9130,5902.92,Pending,2025-09-27
49036,North America,Office Supplies,Bob Smith,17,1081.2,704.99,Processing,2025-04-15
49037,Asia-Pacific,Furniture,Alice Johnson,61,10089.4,6881.24,Pending,2025-04-06
49038,Asia-Pacific,Office Supplies,George Clark,10,1173.2,710.04,Shipped,2025-05-17
49039,Latin America,Home Appliances,George Clark,5,82.9,43.97,Completed,2025-08-10
49040,North America,Office Supplies,Alice Johnson,40,6426.8,3824.01,Shipped,2025-02-10
49041,North America,Home Appliances,Diana Prince,33,3972.21,2041.68,Processing,2025-02-10
49042,North America,Office Supplies,Charlie Brown,88,15125.44,9172.62,Processing,2025-11-13
49043,Asia-Pacific,Apparel,Bob Smith,5,1020.5,561.15,Completed,2025-10-26
49044,North America,Home Appliances,Alice Johnson,21,4372.62,2150.03,Completed,2025-05-15
49045,North America,Furniture,Diana Prince,79,15951.68,9749.13,Pending,2025-03-07
49046,Latin America,Furniture,Diana Prince,25,2522,1300.23,Completed,2025-01-13
49047,North America,Electronics,Fiona Gallagher,17,1775.48,1060.74,Processing,2025-01-09
49048,Europe,Home Appliances,Bob Smith,54,5544.18,2843.97,Pending,2025-07-19
49049,Latin America,Electronics,George Clark,37,6692.56,4217.89,Pending,2025-05-15
49050,Europe,Home Appliances,Diana Prince,89,4617.32,2641.15,Processing,2025-01-08
49051,Asia-Pacific,Office Supplies,Alice Johnson,87,13816.47,8380.34,Completed,2025-04-08
49052,Latin America,Office Supplies,Fiona Gallagher,96,14787.84,9397.67,Completed,2025-04-25
49053,Asia-Pacific,Home Appliances,Fiona Gallagher,87,13963.5,9431.47,Shipped,2025-03-03
49054,Latin America,Apparel,Alice Johnson,93,11191.62,5470.79,Completed,2025-06-03
49055,Asia-Pacific,Home Appliances,Bob Smith,63,1873.62,1108.56,Completed,2025-09-25
49056,Asia-Pacific,Furniture,Alice Johnson,84,11126.64,5744.38,Shipped,2025-10-03
49057,Europe,Apparel,Evan Wright,16,2423.36,1464.67,Pending,2025-10-15
49058,North America,Home Appliances,Evan Wright,94,9616.2,5812.73,Pending,2025-02-12
49059,Asia-Pacific,Office Supplies,Bob Smith,41,1821.22,1194.08,Processing,2025-02-25
49060,North America,Home Appliances,George Clark,78,2193.36,1215.32,Pending,2025-08-22
49061,Europe,Electronics,Fiona Gallagher,53,8808.6,5178.68,Processing,2025-04-22
49062,Europe,Office Supplies,Charlie Brown,24,3597.12,1774.9,Processing,2025-07-11
49063,Latin America,Apparel,Charlie Brown,56,885.36,573.89,Pending,2025-06-27
49064,Asia-Pacific,Apparel,Bob Smith,85,5936.4,3635.9,Processing,2025-02-27
49065,Asia-Pacific,Electronics,George Clark,18,456.84,246.46,Processing,2025-06-19
49066,Asia-Pacific,Office Supplies,Evan Wright,30,1720.8,1060.58,Pending,2025-07-25
49067,Europe,Electronics,Evan Wright,75,1226.25,790.25,Processing,2025-11-17
49068,Asia-Pacific,Apparel,Evan Wright,91,3245.97,2030.94,Completed,2025-06-12
49069,Europe,Furniture,Evan Wright,10,243.2,128.71,Pending,2025-03-27
49070,Europe,Furniture,Diana Prince,86,6096.54,3302.57,Shipped,2025-03-03
49071,Europe,Home Appliances,Charlie Brown,74,4240.94,2358.61,Shipped,2025-08-20
49072,North America,Office Supplies,Evan Wright,55,9683.3,6262.75,Processing,2025-03-07
49073,Europe,Electronics,George Clark,41,4647.35,2114.19,Processing,2025-05-17
49074,North America,Apparel,George Clark,71,11352.19,7930.45,Pending,2025-05-15
49075,North America,Office Supplies,Evan Wright,85,7516.55,3966.2,Pending,2025-03-22
49076,Europe,Apparel,Fiona Gallagher,16,2332.64,1062.66,Processing,2025-01-01
49077,North America,Apparel,Diana Prince,92,6651.6,3967.86,Shipped,2025-03-02
49078,Latin America,Apparel,Fiona Gallagher,55,2911.15,1505.45,Shipped,2025-09-19
49079,Asia-Pacific,Home Appliances,Charlie Brown,28,1363.88,846.25,Processing,2025-08-19
49080,Latin America,Office Supplies,Diana Prince,31,4593.89,2886.53,Pending,2025-10-17
49081,Latin America,Electronics,Evan Wright,79,10938.34,5822.91,Pending,2025-06-14
49082,North America,Office Supplies,Bob Smith,37,3510.56,2419.56,Processing,2025-04-04
49083,Asia-Pacific,Apparel,Diana Prince,23,1595.05,961.22,Pending,2025-09-19
49084,Asia-Pacific,Office Supplies,Diana Prince,18,2908.98,1729.35,Completed,2025-04-18
49085,North America,Furniture,Bob Smith,24,4144.32,2557.91,Processing,2025-07-05
49086,Europe,Furniture,Bob Smith,30,6227.1,3665.41,Completed,2025-01-06
49087,North America,Apparel,George Clark,68,1709.52,1170.88,Pending,2025-10-25
49088,North America,Electronics,Charlie Brown,2,65.1,41.75,Pending,2025-10-27
49089,Latin America,Home Appliances,Charlie Brown,70,9674.7,4605.32,Processing,2025-02-14
49090,Europe,Furniture,Bob Smith,51,2261.34,1308.27,Pending,2025-05-18
49091,Asia-Pacific,Apparel,Evan Wright,77,7602.98,5066.77,Completed,2025-07-17
49092,Latin America,Home Appliances,Bob Smith,37,3866.87,2700.7,Completed,2025-07-02
49093,Latin America,Office Supplies,George Clark,22,2661.12,1570.87,Pending,2025-06-12
49094,Asia-Pacific,Office Supplies,Diana Prince,97,12529.49,6980.35,Completed,2025-01-03
49095,Europe,Home Appliances,Bob Smith,82,2969.22,1348.37,Shipped,2025-03-06
49096,Europe,Furniture,Alice Johnson,48,9602.88,4529.48,Shipped,2025-08-27
49097,Asia-Pacific,Office Supplies,Diana Prince,53,4147.25,2877.03,Completed,2025-03-01
49098,North America,Apparel,George Clark,68,5542.68,3011.33,Processing,2025-08-20
49099,Latin America,Home Appliances,Evan Wright,27,5694.03,3047.09,Shipped,2025-04-03
49100,Europe,Home Appliances,Alice Johnson,7,547.33,324.97,Processing,2025-08-16
49101,Asia-Pacific,Electronics,Charlie Brown,96,13281.6,6323.42,Shipped,2025-11-15
49102,North America,Office Supplies,Evan Wright,44,7328.64,3677.83,Processing,2025-03-21
49103,Europe,Home Appliances,Bob Smith,82,4891.3,2493.66,Processing,2025-06-10
49104,Latin America,Office Supplies,Evan Wright,10,2146.5,1366.69,Processing,2025-10-17
49105,Europe,Home Appliances,George Clark,70,6081.6,3419.4,Completed,2025-02-20
49106,Europe,Apparel,Charlie Brown,36,6612.48,3917.41,Pending,2025-03-20
49107,Europe,Home Appliances,Charlie Brown,64,6410.88,3294.64,Completed,2025-03-11
49108,Latin America,Office Supplies,Diana Prince,93,12218.34,5967.55,Processing,2025-10-07
49109,Latin America,Furniture,Bob Smith,14,2110.5,1211.13,Shipped,2025-10-22
49110,Latin America,Office Supplies,Bob Smith,11,2122.23,1095.56,Shipped,2025-04-26
49111,Europe,Furniture,Charlie Brown,75,8214,5726.8,Processing,2025-07-17
49112,North America,Apparel,Fiona Gallagher,22,2678.5,1603.91,Shipped,2025-09-23
49113,Europe,Office Supplies,Fiona Gallagher,62,10604.48,6453.08,Processing,2025-04-20
49114,North America,Electronics,Charlie Brown,44,5888.08,3610.64,Processing,2025-10-16
49115,Latin America,Furniture,Evan Wright,83,10787.51,5003.45,Shipped,2025-03-06
49116,Latin America,Electronics,Charlie Brown,20,1663,769.23,Processing,2025-09-21
